Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,398,662,1118848796800,5.2934616000000005,118.07616720000001,6451358.582,1873115.442,15,5.4,2,7.769352,1.1338560000000002,2,27,54,15.892272,0.62484,Leader
30,399,662,1118848796900,5.2894992,118.8451776,6451360.499,1873113.693,15,5.4,2,7.982712000000001,3.41376,2,27,54,16.008096000000002,0.612648,Leader
30,400,662,1118848797000,5.314188,119.6605176,6451362.45,1873111.785,15,5.4,2,8.317992,2.9870400000000004,2,27,54,16.075152000000003,0.588264,Leader
30,401,662,1118848797100,5.3382672,120.5295024,6451364.524,1873109.767,15,5.4,2,8.464296000000001,-0.24688800000000002,2,27,54,16.090392,0.57912,Leader
30,402,662,1118848797200,5.361736800000001,121.38873360000001,6451366.54,1873107.804,15,5.4,2,8.357616,-2.203704,2,27,54,16.114776,0.588264,Leader
30,403,662,1118848797300,5.3788056,122.2205328,6451368.487,1873105.934,15,5.4,2,8.095488,-3.1455360000000003,2,27,54,16.166592,0.6096,Leader
30,404,662,1118848797400,5.4031896,123.01240320000001,6451370.363,1873104.095,15,5.4,2,7.799832,-2.901696,2,27,54,16.26108,0.6339840000000001,Leader
30,405,662,1118848797500,5.412028800000001,123.7689168,6451372.18,1873102.382,15,5.4,2,7.598664,-1.450848,2,27,54,16.386048,0.6583680000000001,Leader
30,406,662,1118848797600,5.422696800000001,124.50683760000001,6451373.893,1873100.755,15,5.4,2,7.571232,0.8321040000000001,2,27,54,16.529304,0.664464,Leader
30,407,662,1118848797700,5.4272688,125.2554264,6451375.695,1873099.075,15,5.4,2,7.729728000000001,2.6365200000000004,2,27,54,16.669512,0.6583680000000001,Leader
30,408,662,1118848797800,5.443728,126.0387624,6451377.552,1873097.29,15,5.4,2,7.991856,2.877312,2,27,54,16.785336,0.6400800000000001,Leader
30,409,662,1118848797900,5.473293600000001,126.85593120000001,6451379.474,1873095.386,15,5.4,2,8.247888,2.2738080000000003,2,27,54,16.879824000000003,0.62484,Leader
30,410,662,1118848798000,5.4912768,127.69443600000001,6451381.46,1873093.476,15,5.4,2,8.467344,1.947672,2,27,54,16.968216,0.6096,Leader
30,411,662,1118848798100,5.504688,128.5506192,6451383.481,1873091.554,15,5.4,2,8.668512000000002,2.0634959999999998,2,27,54,17.044416000000002,0.600456,Leader
30,412,662,1118848798200,5.5235856000000005,129.4278336,6451385.554,1873089.559,15,5.4,2,8.866632000000001,2.023872,2,27,54,17.096232,0.588264,Leader
30,413,662,1118848798300,5.547664800000001,130.3288224,6451387.674,1873087.498,15,5.4,2,9.028176,1.34112,2,27,54,17.126712,0.57912,Leader
30,414,662,1118848798400,5.5674768,131.2441368,6451389.857,1873085.398,15,5.4,2,9.122664,0.47244,2,27,54,17.141952,0.573024,Leader
30,415,662,1118848798500,5.586984,132.1624992,6451392.019,1873083.318,15,5.4,2,9.150096,-0.033528,2,27,54,17.151096000000003,0.569976,Leader
