x,y,len,wid,v,a
15.7572456,304.75537728,4.20624,2.22504,7.6053696,2.01168
15.75816,304.83060192,4.20624,2.22504,7.6300584,2.18694
15.7590744,304.90582656,4.20624,2.22504,7.6547472,2.3622
15.7599888,304.9810512,4.20624,2.22504,7.679436,2.53746
15.7609032,305.05627584,4.20624,2.22504,7.7041248,2.71272
15.7618176,305.13150048,4.20624,2.22504,7.7288136,2.88798
15.762732,305.20672512,4.20624,2.22504,7.7535024,3.06324
15.7636464,305.28194976,4.20624,2.22504,7.7781912,3.2385
15.7645608,305.3571744,4.20624,2.22504,7.80288,3.41376
15.76666392,305.43700152,4.20624,2.22504,7.8376272,3.41376
15.76876704,305.51682864,4.20624,2.22504,7.8723744,3.41376
15.77087016,305.59665576,4.20624,2.22504,7.9071216,3.41376
15.77297328,305.67648288,4.20624,2.22504,7.9418688,3.41376
15.7750764,305.75631,4.20624,2.22504,7.976616,3.41376
15.77717952,305.83613712,4.20624,2.22504,8.0113632,3.41376
15.77928264,305.91596424,4.20624,2.22504,8.0461104,3.41376
15.78138576,305.99579136,4.20624,2.22504,8.0808576,3.41376
15.78348888,306.07561848,4.20624,2.22504,8.1156048,3.41376
15.785592,306.1554456,4.20624,2.22504,8.150352,3.41376
15.78857904,306.23923512,4.20624,2.22504,8.1805272,3.3211008
15.79156608,306.32302464,4.20624,2.22504,8.2107024,3.2284416
15.79455312,306.40681416,4.20624,2.22504,8.2408776,3.1357824
15.79754016,306.49060368,4.20624,2.22504,8.2710528,3.0431232
15.8005272,306.5743932,4.20624,2.22504,8.301228,2.950464
15.80351424,306.65818272,4.20624,2.22504,8.3314032,2.8578048
15.80650128,306.74197224,4.20624,2.22504,8.3615784,2.7651456
15.80948832,306.82576176,4.20624,2.22504,8.3917536,2.6724864
15.81247536,306.90955128,4.20624,2.22504,8.4219288,2.5798272
15.8154624,306.9933408,4.20624,2.22504,8.452104,2.487168
15.81902856,307.08011736,4.20624,2.22504,8.4697824,2.3323296
15.82259472,307.16689392,4.20624,2.22504,8.4874608,2.1774912
15.82616088,307.25367048,4.20624,2.22504,8.5051392,2.0226528
15.82972704,307.34044704,4.20624,2.22504,8.5228176,1.86781440000001
15.8332932,307.4272236,4.20624,2.22504,8.540496,1.712976
15.83685936,307.51400016,4.20624,2.22504,8.5581744,1.55813760000001
15.84042552,307.60077672,4.20624,2.22504,8.5758528,1.4032992
15.84399168,307.68755328,4.20624,2.22504,8.5935312,1.24846080000001
15.84755784,307.77432984,4.20624,2.22504,8.6112096,1.0936224
15.851124,307.8611064,4.20624,2.22504,8.628888,0.938784000000007
15.85444632,307.94907168,4.20624,2.22504,8.630412,0.774801600000003
15.85776864,308.03703696,4.20624,2.22504,8.631936,0.610819200000006
15.86109096,308.12500224,4.20624,2.22504,8.63346,0.446836800000001
15.86441328,308.21296752,4.20624,2.22504,8.634984,0.282854400000004
15.8677356,308.3009328,4.20624,2.22504,8.636508,0.118872
15.87105792,308.38889808,4.20624,2.22504,8.638032,-0.045110399999997
15.87438024,308.47686336,4.20624,2.22504,8.639556,-0.209092800000001
15.87770256,308.56482864,4.20624,2.22504,8.64108,-0.373075199999999
15.88102488,308.65279392,4.20624,2.22504,8.642604,-0.537057600000003
15.8843472,308.7407592,4.20624,2.22504,8.644128,-0.70104
15.88766952,308.82729192,4.20624,2.22504,8.6337648,-0.774191999999998
15.89099184,308.91382464,4.20624,2.22504,8.6234016,-0.847344000000003
15.89431416,309.00035736,4.20624,2.22504,8.6130384,-0.920496000000001
15.89763648,309.08689008,4.20624,2.22504,8.6026752,-0.993647999999999
15.9009588,309.1734228,4.20624,2.22504,8.592312,-1.0668
15.90428112,309.25995552,4.20624,2.22504,8.5819488,-1.139952
15.90760344,309.34648824,4.20624,2.22504,8.5715856,-1.213104
15.91092576,309.43302096,4.20624,2.22504,8.5612224,-1.286256
15.91424808,309.51955368,4.20624,2.22504,8.5508592,-1.359408
15.9175704,309.6060864,4.20624,2.22504,8.540496,-1.43255999999999
15.92089272,309.69030264,4.20624,2.22504,8.5325712,-1.3523976
15.92421504,309.77451888,4.20624,2.22504,8.5246464,-1.2722352
15.92753736,309.85873512,4.20624,2.22504,8.5167216,-1.1920728
15.93085968,309.94295136,4.20624,2.22504,8.5087968,-1.11191040000001
15.934182,310.0271676,4.20624,2.22504,8.500872,-1.031748
15.93750432,310.11138384,4.20624,2.22504,8.4929472,-0.951585600000001
15.94082664,310.19560008,4.20624,2.22504,8.4850224,-0.871423200000003
15.94414896,310.27981632,4.20624,2.22504,8.4770976,-0.791260800000004
15.94747128,310.36403256,4.20624,2.22504,8.4691728,-0.711098399999998
15.9507936,310.4482488,4.20624,2.22504,8.461248,-0.630936
15.95432928,310.53182496,4.20624,2.22504,8.461248,-0.505968000000002
15.95786496,310.61540112,4.20624,2.22504,8.461248,-0.381000000000004
15.96140064,310.69897728,4.20624,2.22504,8.461248,-0.256031999999995
15.96493632,310.78255344,4.20624,2.22504,8.461248,-0.131063999999998
15.968472,310.8661296,4.20624,2.22504,8.461248,-0.00609599999999999
15.97200768,310.94970576,4.20624,2.22504,8.461248,0.118871999999998
15.97554336,311.03328192,4.20624,2.22504,8.461248,0.243840000000007
15.97907904,311.11685808,4.20624,2.22504,8.461248,0.368808000000004
15.98261472,311.20043424,4.20624,2.22504,8.461248,0.493776000000002
15.9861504,311.2840104,4.20624,2.22504,8.461248,0.618744
15.98989944,311.3682876,4.20624,2.22504,8.4682584,0.687019200000004
15.99364848,311.4525648,4.20624,2.22504,8.4752688,0.755294400000002
15.99739752,311.536842,4.20624,2.22504,8.4822792,0.823569600000001
16.00114656,311.6211192,4.20624,2.22504,8.4892896,0.891844799999999
16.0048956,311.7053964,4.20624,2.22504,8.4963,0.960120000000003
16.00864464,311.7896736,4.20624,2.22504,8.5033104,1.0283952
16.01239368,311.8739508,4.20624,2.22504,8.5103208,1.0966704
16.01614272,311.958228,4.20624,2.22504,8.5173312,1.1649456
16.01989176,312.0425052,4.20624,2.22504,8.5243416,1.2332208
16.0236408,312.1267824,4.20624,2.22504,8.531352,1.301496
16.02738984,312.21307128,4.20624,2.22504,8.5411056,1.2408408
16.03113888,312.29936016,4.20624,2.22504,8.5508592,1.1801856
16.03488792,312.38564904,4.20624,2.22504,8.5606128,1.1195304
16.03863696,312.47193792,4.20624,2.22504,8.5703664,1.0588752
16.042386,312.5582268,4.20624,2.22504,8.58012,0.99822
16.04613504,312.64451568,4.20624,2.22504,8.5898736,0.937564800000001
